item,item_code,quantity,unit_price,total_sales_amount,date,type
dbl ketel one,3658,2.0,8.0,16.0,2019-09-27,vodka
shot skyy orange,3677,2.0,3.0,6.0,2019-09-27,vodka
shot skyy ginger,3673,2.0,1.5,3.0,2019-09-27,vodka
dbl skyy cherry,3670,2.0,7.0,14.0,2019-09-27,vodka
shot skyy cherry,3671,2.0,3.0,6.0,2019-09-27,vodka
dbl jack d honey,3532,2.0,8.0,16.0,2019-09-27,scotch/whiskey
shot rail vodka,3456,2.0,3.0,6.0,2019-09-27,vodka
diet coke - refill,3465,2.0,0.0,0.0,2019-09-27,nonalcoholic
cab/merlot,3329,2.0,5.0,10.0,2019-09-27,wine
chardonnay,3331,2.0,5.0,10.0,2019-09-27,wine
pinot grigio,3333,2.0,5.0,10.0,2019-09-27,wine
rail vodka,3339,2.0,3.5,7.0,2019-09-27,vodka
rail whiskey,3340,2.0,3.5,7.0,2019-09-27,scotch/whiskey
pit abita wrought iron,3364,2.0,15.0,30.0,2019-09-27,beer
skyy watermelon bomb,3374,2.0,2.0,4.0,2019-09-27,vodka
rail gin,3341,1.0,3.5,3.5,2019-09-27,gin
pit abita turbodog,3363,1.0,15.0,15.0,2019-09-27,beer
root beer - refill,3468,1.0,0.0,0.0,2019-09-27,nonalcoholic
seltzer - refill,3469,1.0,0.0,0.0,2019-09-27,nonalcoholic
dbl jose cuervo,3474,1.0,8.0,8.0,2019-09-27,tequila
dbl korbel,3452,1.0,6.0,6.0,2019-09-27,brandy
shot crown royal,3529,1.0,4.0,4.0,2019-09-27,scotch/whiskey
dbl skyy orange,3676,1.0,7.0,7.0,2019-09-27,vodka
bottle pumpkin,3693,1.0,4.5,4.5,2019-09-27,beer
shot absolut,3661,1.0,0.0,0.0,2019-09-27,vodka
shot skyy raspb,3669,1.0,3.0,3.0,2019-09-27,vodka
dbl bulleit bourbon,3587,1.0,8.0,8.0,2019-09-27,bourbon
dbl dewars,3609,1.0,8.0,8.0,2019-09-27,scotch/whiskey
jameson,3539,1.0,5.0,5.0,2019-09-27,scotch/whiskey
shot baileys irish,3541,1.0,4.0,4.0,2019-09-27,liqueur
shot campari,3549,1.0,3.0,3.0,2019-09-27,liqueur
orange jc,3173,1.0,1.5,1.5,2019-09-27,nonalcoholic
iced tea,3167,1.0,1.5,1.5,2019-09-27,nonalcoholic
can mountain dew,3152,1.0,1.5,1.5,2019-09-27,nonalcoholic
bloody maria,3198,1.0,7.0,7.0,2019-09-27,cocktail
irish coffee,3202,1.0,7.0,7.0,2019-09-27,cocktail
texas cosmo,3211,1.0,8.0,8.0,2019-09-27,cocktail
trinidad tea,3213,1.0,8.0,8.0,2019-09-27,cocktail
virgin mary,3189,1.0,4.0,4.0,2019-09-27,nonalcoholic
hennessey,3190,1.0,6.0,6.0,2019-09-27,brandy
apple martini,3193,1.0,7.0,7.0,2019-09-27,cocktail
jim beam,3318,1.0,5.0,5.0,2019-09-27,bourbon
seagrams 7,3324,1.0,4.0,4.0,2019-09-27,scotch/whiskey
camel menthol,3248,1.0,10.0,10.0,2019-09-27,other
side mayo,2849,1.0,0.25,0.25,2019-09-27,side
side sriracha mayo,2865,1.0,0.25,0.25,2019-09-27,side
bottle lh milk stout,3119,1.0,6.0,6.0,2019-09-27,beer
shrimp tacos,2874,1.0,6.5,6.5,2019-09-27,fish
side guacamole,2757,1.0,1.0,1.0,2019-09-27,side
pc pollack,2800,1.0,2.25,2.25,2019-09-27,fish
cheese fries,2740,1.0,3.0,3.0,2019-09-27,side
side sour cream,2750,1.0,0.25,0.25,2019-09-27,side
side bbq,2821,1.0,0.25,0.25,2019-09-27,side
side salsa,2827,1.0,0.25,0.25,2019-09-27,side
toasted roll,2812,1.0,0.5,0.5,2019-09-27,side
perch sandwich,2832,1.0,8.5,8.5,2019-09-27,fish
dbl rail vodka,3455,116.0,4.5431034482759,527.0,2020-10-02,vodka
bottle miller high life,3122,82.0,2.4969512195122,204.75,2020-10-02,beer
shot seagrams vo,3325,56.0,1.1785714285714,66.0,2020-10-02,scotch/whiskey
shot jameson,3317,46.0,2.0,92.0,2020-10-02,scotch/whiskey
pint spotted cow,3140,43.0,4.1162790697674,177.0,2020-10-02,beer
shot rail gin,3454,41.0,2.4146341463415,99.0,2020-10-02,gin
shot tullamore dew,3327,37.0,2.1621621621622,80.0,2020-10-02,scotch/whiskey
skyy peach bomb,3367,33.0,2.5454545454545,84.0,2020-10-02,vodka
skyy apricot bomb,3368,33.0,2.0606060606061,68.0,2020-10-02,vodka
locust st. wings half,2858,33.0,6.0757575757576,200.5,2020-10-02,appetizers
skyy ginger bomb,3371,31.0,3.4838709677419,108.0,2020-10-02,vodka
pit spotted cow,3145,28.0,15.0,420.0,2020-10-02,beer
locust st wings full,2729,26.0,10.259615384615,266.75,2020-10-02,appetizers
shot cazadores blanco,3481,26.0,3.6923076923077,96.0,2020-10-02,tequila
dbl rail gin,3453,26.0,5.3269230769231,138.5,2020-10-02,gin
cheese curds,2728,24.0,8.0208333333333,192.5,2020-10-02,appetizers
sriracha strips,2730,21.0,7.452380952381,156.5,2020-10-02,appetizers
grilled cheese,2734,21.0,2.8571428571429,60.0,2020-10-02,sandwich
can pabst blue ribbon 16oz,3129,21.0,3.2380952380952,68.0,2020-10-02,beer
shot jose cuervo,3475,21.0,3.0,63.0,2020-10-02,tequila
pint abita turbodog,3353,20.0,3.525,70.5,2020-10-02,beer
shot cazadores reposado,3479,19.0,4.0,76.0,2020-10-02,tequila
fish fry,2722,19.0,10.789473684211,205.0,2020-10-02,fish
dbl rail whiskey,3459,18.0,5.4722222222222,98.5,2020-10-02,scotch/whiskey
pint stein,3141,17.0,3.6176470588235,61.5,2020-10-02,beer
pint miller high life,3137,17.0,2.4705882352941,42.0,2020-10-02,beer
pit miller high life,3142,16.0,10.3125,165.0,2020-10-02,beer
pint lkft ipa,3136,16.0,3.65625,58.5,2020-10-02,beer
skyy orange bomb,3372,16.0,3.5,56.0,2020-10-02,vodka
pint lkft hazy rabbit,3348,15.0,3.9,58.5,2020-10-02,beer
riverwest burger,2714,15.0,10.016666666667,150.25,2020-10-02,burger
french fries,2731,13.0,1.8076923076923,23.5,2020-10-02,side
pit miller lite,3143,13.0,11.0,143.0,2020-10-02,beer
cheese burger,2841,12.0,6.9166666666667,83.0,2020-10-02,burger
absolut,3286,12.0,6.75,81.0,2020-10-02,vodka
dbl rail tequila,3461,12.0,4.3333333333333,52.0,2020-10-02,tequila
nashville hot chicken,3706,12.0,8.625,103.5,2020-10-02,entree
dbl jack daniels,3526,11.0,8.0,88.0,2020-10-02,scotch/whiskey
perch fry,2830,11.0,13.126363636364,144.39,2020-10-02,fish
chili cheese poutine,2801,11.0,7.0909090909091,78.0,2020-10-02,appetizers
can press pom/gin,3131,11.0,5.0,55.0,2020-10-02,hard seltzer
can coors light,3116,10.0,4.0,40.0,2020-10-02,beer
glass water,3162,10.0,0.0,0.0,2020-10-02,nonalcoholic
skyy cherry bomb,3370,10.0,4.0,40.0,2020-10-02,vodka
vball hi-life,3411,10.0,0.0,0.0,2020-10-02,special
pint moon man,3349,10.0,3.3,33.0,2020-10-02,beer
shot jack ds honey,3533,10.0,3.6,36.0,2020-10-02,scotch/whiskey
dbl jameson,3538,10.0,8.6,86.0,2020-10-02,scotch/whiskey
dbl smirnoff,3646,9.0,6.6666666666667,60.0,2020-10-02,vodka
tracks big boy,3704,9.0,10.083333333333,90.75,2020-10-02,burger
can press ling/eld,3709,9.0,5.0,45.0,2020-10-02,hard seltzer
pit lkft hazy rabbit,3359,9.0,15.0,135.0,2020-10-02,beer
vball lite,3410,9.0,0.0,0.0,2020-10-02,special
can press lime,3132,9.0,5.0,45.0,2020-10-02,hard seltzer
chix caeser wrap,2838,9.0,8.4722222222222,76.25,2020-10-02,sandwich
all american burger,2840,8.0,7.34375,58.75,2020-10-02,burger
tater tots,2836,8.0,1.96875,15.75,2020-10-02,side
can press gf/car,3133,8.0,5.0,40.0,2020-10-02,hard seltzer
vball spot cow,3415,8.0,4.0,32.0,2020-10-02,special
long island,3204,8.0,8.0,64.0,2020-10-02,cocktail
patty melt,3705,8.0,8.75,70.0,2020-10-02,sandwich
shot absolut citron,3657,8.0,4.0,32.0,2020-10-02,vodka
shot campari,3549,8.0,1.5,12.0,2020-10-02,liqueur
dbl bulleit bourbon,3587,7.0,8.0,56.0,2020-10-02,bourbon
shot absolut,3661,7.0,1.7142857142857,12.0,2020-10-02,vodka
rail vodka,3339,7.0,3.5714285714286,25.0,2020-10-02,vodka
coffee,3153,7.0,1.2857142857143,9.0,2020-10-02,nonalcoholic
pit stein,3146,7.0,15.0,105.0,2020-10-02,beer
can crispin 16oz,3128,6.0,6.0,36.0,2020-10-02,hard cider
pc pollack,2800,6.0,2.3333333333333,14.0,2020-10-02,fish
bottle mgd,3121,6.0,3.25,19.5,2020-10-02,beer
bowl chili,2696,6.0,3.0833333333333,18.5,2020-10-02,side
shot rumpleminz,3242,6.0,4.0,24.0,2020-10-02,rum
pint beer of the week,3356,6.0,4.5,27.0,2020-10-02,special
pit moon man,3357,6.0,12.5,75.0,2020-10-02,beer
shot jack daniels,3527,6.0,4.0,24.0,2020-10-02,scotch/whiskey
buffalo chicken sammy,3707,6.0,10.166666666667,61.0,2020-10-02,sandwich
bottle miller lite,3391,5.0,1.3,6.5,2020-10-02,beer
pit water,3400,5.0,0.0,0.0,2020-10-02,nonalcoholic
shot dr mcgullicuddys,3226,5.0,1.8,9.0,2020-10-02,liqueur
combo fry,2736,5.0,13.7,68.5,2020-10-02,fish
diet coke,3158,5.0,1.5,7.5,2020-10-02,nonalcoholic
coke,3154,4.0,1.5,6.0,2020-10-02,nonalcoholic
7-up,3147,4.0,1.5,6.0,2020-10-02,nonalcoholic
can press blk/hyb,3130,4.0,5.0,20.0,2020-10-02,hard seltzer
side ranch,2815,4.0,0.25,1.0,2020-10-02,side
bowl soup,2713,4.0,3.5,14.0,2020-10-02,side
plain chicken strips,2867,4.0,8.0,32.0,2020-10-02,appetizers
rail whiskey,3340,4.0,3.5,14.0,2020-10-02,scotch/whiskey
chardonnay,3331,4.0,3.75,15.0,2020-10-02,wine
skyy raspberry bomb,3369,4.0,4.0,16.0,2020-10-02,vodka
pit lkft ipa,3358,4.0,15.0,60.0,2020-10-02,beer
hh pint guinness,3350,4.0,3.5,14.0,2020-10-02,happy hour
dbl absolut citron,3656,4.0,8.0,32.0,2020-10-02,vodka
dbl skyy raspb,3668,4.0,7.0,28.0,2020-10-02,vodka
shot skyy peach,3665,4.0,1.5,6.0,2020-10-02,vodka
dbl bulleit rye,3589,4.0,8.5,34.0,2020-10-02,scotch/whiskey
dbl makers mark,3534,4.0,8.25,33.0,2020-10-02,bourbon
shot bulleit bourbon,3588,3.0,4.0,12.0,2020-10-02,bourbon
dbl titos,3654,3.0,8.0,24.0,2020-10-02,vodka
shot fireball,3584,3.0,4.0,12.0,2020-10-02,scotch/whiskey
shot ciroc,3637,3.0,1.3333333333333,4.0,2020-10-02,vodka
shot skyy apricot,3667,3.0,2.0,6.0,2020-10-02,vodka
dbl skyy ginger,3672,3.0,7.0,21.0,2020-10-02,vodka
dbl jim beam,3530,3.0,7.0,21.0,2020-10-02,bourbon
dbl captain morgan,3496,3.0,8.0,24.0,2020-10-02,rum
dbl rail brandy,3448,3.0,6.1666666666667,18.5,2020-10-02,brandy
chix caesar salad,2871,3.0,5.3333333333333,16.0,2020-10-02,salad
cup soup,2872,3.0,2.6666666666667,8.0,2020-10-02,side
cup chili,2873,3.0,2.5,7.5,2020-10-02,side
house salad sm,2837,3.0,4.0,12.0,2020-10-02,salad
3 part combo,2831,3.0,16.156666666667,48.47,2020-10-02,fish
bottle pabst blue ribbon,3126,3.0,3.25,9.75,2020-10-02,beer
bottle budweiser,3115,3.0,4.5,13.5,2020-10-02,beer
korbel,3191,3.0,5.0,15.0,2020-10-02,brandy
red bull,3175,2.0,3.5,7.0,2020-10-02,nonalcoholic
red bull sf,3176,2.0,3.5,7.0,2020-10-02,nonalcoholic
can mountain dew,3152,2.0,1.5,3.0,2020-10-02,nonalcoholic
can schlitz 16oz,3134,2.0,4.0,8.0,2020-10-02,beer
house salad lg,2697,2.0,8.5,17.0,2020-10-02,salad
dbl rail rum,3457,2.0,5.5,11.0,2020-10-02,rum
vball lkft ipa,3417,2.0,4.0,8.0,2020-10-02,special
vball hazy rabbit,3418,2.0,4.0,8.0,2020-10-02,special
vball angry orchard,3422,2.0,4.0,8.0,2020-10-02,special
vball moon man,3414,2.0,4.0,8.0,2020-10-02,special
pit abita turbodog,3363,2.0,15.0,30.0,2020-10-02,beer
shot bacardi,3493,2.0,3.0,6.0,2020-10-02,vodka
shot bacardi limon,3495,2.0,3.0,6.0,2020-10-02,vodka
shot kraken,3501,2.0,0.0,0.0,2020-10-02,rum
dbl cazadores blanco,3480,2.0,7.0,14.0,2020-10-02,tequila
pint angry orchard,3352,2.0,3.0,6.0,2020-10-02,hard cider
shot skyy ginger,3673,2.0,1.5,3.0,2020-10-02,vodka
shot skyy raspb,3669,2.0,0.0,0.0,2020-10-02,vodka
dbl wild turkey 101,3615,2.0,8.0,16.0,2020-10-02,scotch/whiskey
dbl amaretto,3560,2.0,7.0,14.0,2020-10-02,liqueur
dbl skyy apricot,3666,1.0,0.0,0.0,2020-10-02,vodka
shot skyy orange,3677,1.0,0.0,0.0,2020-10-02,vodka
house white,3698,1.0,0.0,0.0,2020-10-02,wine
bottle hop refresher,3703,1.0,4.5,4.5,2020-10-02,beer
pit angry orchard,3361,1.0,15.0,15.0,2020-10-02,hard cider
rail gin,3341,1.0,3.5,3.5,2020-10-02,gin
rail brandy,3342,1.0,3.5,3.5,2020-10-02,brandy
shot goldschlager,3230,1.0,0.0,0.0,2020-10-02,liqueur
moscow mule,3207,1.0,7.0,7.0,2020-10-02,cocktail
bacardi,3255,1.0,4.0,4.0,2020-10-02,vodka
shot lemon drop,3276,1.0,4.0,4.0,2020-10-02,specialty shots
dbl bacardi,3492,1.0,6.0,6.0,2020-10-02,vodka
shot rail tequila,3462,1.0,3.0,3.0,2020-10-02,tequila
shot patron xo,3477,1.0,4.0,4.0,2020-10-02,tequila
shot captain morgan,3497,1.0,0.0,0.0,2020-10-02,rum
shot rail rum,3458,1.0,3.0,3.0,2020-10-02,rum
shot rail whiskey,3460,1.0,3.0,3.0,2020-10-02,scotch/whiskey
shot hennessey,3450,1.0,5.0,5.0,2020-10-02,brandy
dbl korbel,3452,1.0,7.0,7.0,2020-10-02,brandy
side lg nacho cheese,2816,1.0,0.75,0.75,2020-10-02,side
side bbq,2821,1.0,0.25,0.25,2020-10-02,side
side french drs,2755,1.0,0.25,0.25,2020-10-02,side
shrimp fry,2735,1.0,9.99,9.99,2020-10-02,fish
side sm nacho chez,2852,1.0,0.0,0.0,2020-10-02,side
side sweet chili,2875,1.0,0.0,0.0,2020-10-02,side
side marinara,2876,1.0,0.0,0.0,2020-10-02,side
side garlic parm,2877,1.0,0.75,0.75,2020-10-02,side
bottle blue moon,3113,1.0,4.5,4.5,2020-10-02,beer
bottle bud light,3114,1.0,4.5,4.5,2020-10-02,beer
can n.g. staghorn,3135,1.0,5.0,5.0,2020-10-02,beer
bottle corona,3117,1.0,4.5,4.5,2020-10-02,beer
bottle odouls,3125,1.0,3.25,3.25,2020-10-02,beer
bottle water,3149,1.0,2.0,2.0,2020-10-02,nonalcoholic
dbl rail vodka,3455,153.0,5.1911764705882,794.25,2019-10-04,vodka
skyy ginger bomb,3371,133.0,2.4360902255639,324.0,2019-10-04,vodka
shot tullamore dew,3327,121.0,2.7438016528926,332.0,2019-10-04,scotch/whiskey
skyy raspberry bomb,3369,108.0,2.8888888888889,312.0,2019-10-04,vodka
skyy orange bomb,3372,76.0,2.7894736842105,212.0,2019-10-04,vodka
bottle miller high life,3122,73.0,3.0719178082192,224.25,2019-10-04,beer
glass water,3162,70.0,0.0,0.0,2019-10-04,nonalcoholic
dbl rail whiskey,3459,64.0,4.921875,315.0,2019-10-04,scotch/whiskey
pint spotted cow,3140,59.0,4.0423728813559,238.5,2019-10-04,beer
pint miller high life,3137,56.0,2.7321428571429,153.0,2019-10-04,beer
locust st wings full,2729,54.0,10.675925925926,576.5,2019-10-04,appetizers
pint beer of the week,3356,54.0,3.0,162.0,2019-10-04,special
pit miller lite,3143,46.0,11.0,506.0,2019-10-04,beer
can coors light,3116,46.0,3.9130434782609,180.0,2019-10-04,beer
pint lkft ipa,3136,45.0,3.7,166.5,2019-10-04,beer
cheese curds,2728,45.0,6.4611111111111,290.75,2019-10-04,appetizers
grilled cheese,2734,44.0,4.1022727272727,180.5,2019-10-04,sandwich
pint schlitz,3139,44.0,2.9318181818182,129.0,2019-10-04,beer
sriracha strips,2730,43.0,8.2558139534884,355.0,2019-10-04,appetizers
locust st. wings half,2858,43.0,5.9302325581395,255.0,2019-10-04,appetizers
pint lkft hazy rabbit,3348,42.0,3.5357142857143,148.5,2019-10-04,beer
pint stein,3141,40.0,4.125,165.0,2019-10-04,beer
pit miller high life,3142,40.0,11.0,440.0,2019-10-04,beer
soda/juice,3183,38.0,1.5,57.0,2019-10-04,nonalcoholic
shot seagrams vo,3325,38.0,1.9736842105263,75.0,2019-10-04,scotch/whiskey
bottle miller lite,3391,35.0,2.9714285714286,104.0,2019-10-04,beer
pint miller lite,3138,34.0,3.0,102.0,2019-10-04,beer
can pabst blue ribbon 16oz,3129,34.0,4.0,136.0,2019-10-04,beer
pint moon man,3349,32.0,3.5625,114.0,2019-10-04,beer
shot cazadores blanco,3481,31.0,3.4838709677419,108.0,2019-10-04,tequila
skyy cherry bomb,3370,30.0,3.3333333333333,100.0,2019-10-04,vodka
shot skyy,3663,29.0,3.0,87.0,2019-10-04,vodka
shot jameson,3317,29.0,3.7241379310345,108.0,2019-10-04,scotch/whiskey
pit spotted cow,3145,29.0,15.0,435.0,2019-10-04,beer
war burger,3028,27.0,7.8055555555556,210.75,2019-10-04,burger
dbl titos,3654,25.0,7.52,188.0,2019-10-04,vodka
perch fry,2830,23.0,10.036956521739,230.85,2019-10-04,fish
3 part combo,2831,23.0,12.210869565217,280.85,2019-10-04,fish
pit schlitz,3144,23.0,11.0,253.0,2019-10-04,beer
bloody mary,3199,23.0,7.1739130434783,165.0,2019-10-04,cocktail
french fries,2731,22.0,1.9318181818182,42.5,2019-10-04,side
dbl skyy ginger,3672,22.0,6.9545454545455,153.0,2019-10-04,vodka
skyy peach bomb,3367,21.0,3.2380952380952,68.0,2019-10-04,vodka
pit beer of the week,3362,21.0,11.0,231.0,2019-10-04,special
hh pint abita wrought iron,3354,20.0,4.05,81.0,2019-10-04,happy hour
dbl rail tequila,3461,20.0,5.55,111.0,2019-10-04,tequila
can press blk/hyb,3130,20.0,5.0,100.0,2019-10-04,hard seltzer
soft pretzel bites,2835,19.0,5.0263157894737,95.5,2019-10-04,appetizers
all american burger,2840,19.0,6.75,128.25,2019-10-04,burger
pint angry orchard,3352,19.0,3.4736842105263,66.0,2019-10-04,hard cider
vball lite,3410,19.0,0.0,0.0,2019-10-04,special
shot fernet,3507,18.0,2.8888888888889,52.0,2019-10-04,liqueur
fish fry,2722,18.0,10.2,183.6,2019-10-04,fish
tater tots,2836,17.0,2.0882352941176,35.5,2019-10-04,side
plain chicken strips,2867,17.0,8.0294117647059,136.5,2019-10-04,appetizers
pit water,3400,17.0,0.0,0.0,2019-10-04,nonalcoholic
cheese curd burger,2879,16.0,10.125,162.0,2019-10-04,burger
nachos,2808,16.0,7.21875,115.5,2019-10-04,appetizers
cup soup,2872,15.0,2.5333333333333,38.0,2019-10-04,side
holy mo!,2839,14.0,10.0,140.0,2019-10-04,burger
cheese burger,2841,14.0,7.375,103.25,2019-10-04,burger
bbq pulled pork,2842,14.0,6.6607142857143,93.25,2019-10-04,sandwich
pint abita turbodog,3353,14.0,4.1785714285714,58.5,2019-10-04,beer
pit lkft ipa,3358,14.0,15.0,210.0,2019-10-04,beer
dbl jack daniels,3526,14.0,7.4285714285714,104.0,2019-10-04,scotch/whiskey
pint staghorn,3690,14.0,3.4285714285714,48.0,2019-10-04,beer
shot campari,3549,13.0,2.5384615384615,33.0,2019-10-04,liqueur
coke - refill,3464,13.0,0.0,0.0,2019-10-04,nonalcoholic
dbl rail gin,3453,13.0,5.1538461538462,67.0,2019-10-04,gin
can press gf/car,3133,12.0,5.0,60.0,2019-10-04,hard seltzer
chix caeser wrap,2838,12.0,8.0416666666667,96.5,2019-10-04,sandwich
bottle bud light,3114,12.0,4.5,54.0,2019-10-04,beer
shot fireball,3584,12.0,3.3333333333333,40.0,2019-10-04,scotch/whiskey
shot skyy raspb,3669,12.0,2.0,24.0,2019-10-04,vodka
rail vodka,3339,11.0,3.8636363636364,42.5,2019-10-04,vodka
pit moon man,3357,11.0,15.0,165.0,2019-10-04,beer
vball hi-life,3411,11.0,0.0,0.0,2019-10-04,special
thurs burger,2886,11.0,5.5,60.5,2019-10-04,burger
combo fry,2736,11.0,10.95,120.45,2019-10-04,fish
riverwest burger,2714,11.0,9.5,104.5,2019-10-04,burger
can press pom/gin,3131,11.0,4.0909090909091,45.0,2019-10-04,hard seltzer
pit stein,3146,11.0,15.0,165.0,2019-10-04,beer
camel lights,3247,11.0,10.0,110.0,2019-10-04,other
hh pint guinness,3350,11.0,3.9090909090909,43.0,2019-10-04,happy hour
shot dr mcgullicuddys,3226,11.0,1.6363636363636,18.0,2019-10-04,liqueur
can press lime,3132,10.0,4.5,45.0,2019-10-04,hard seltzer
bottle modelo especial,3124,10.0,4.5,45.0,2019-10-04,beer
bowl soup,2713,10.0,4.0,40.0,2019-10-04,side
side ranch,2815,10.0,0.25,2.5,2019-10-04,side
chili cheese poutine,2801,9.0,7.0555555555556,63.5,2019-10-04,appetizers
mush swiss burger,2715,9.0,8.1111111111111,73.0,2019-10-04,burger
club sub,2733,9.0,7.0555555555556,63.5,2019-10-04,sandwich
monday special,3032,9.0,7.0,63.0,2019-10-04,special
kung fu quesadilla,2870,9.0,6.0,54.0,2019-10-04,appetizers
dbl rail rum,3457,9.0,5.0,45.0,2019-10-04,rum
shot cazadores reposado,3479,8.0,3.5,28.0,2019-10-04,tequila
dbl tanqueray,3488,8.0,8.0,64.0,2019-10-04,gin
vball schlitz,3412,8.0,0.0,0.0,2019-10-04,special
jive turkey,2859,8.0,8.125,65.0,2019-10-04,sandwich
sandwich of the week,2887,8.0,5.125,41.0,2019-10-04,special
house salad sm,2837,8.0,3.5,28.0,2019-10-04,salad
shot goldschlager,3230,8.0,3.0,24.0,2019-10-04,liqueur
pint k4 fantasy factory,3351,7.0,3.8571428571429,27.0,2019-10-04,beer
fancy fries,2878,7.0,5.1428571428571,36.0,2019-10-04,side
bottle mgd,3121,7.0,3.25,22.75,2019-10-04,beer
cubano,2716,7.0,8.2857142857143,58.0,2019-10-04,sandwich
spicy popcorn shrimp,2864,7.0,6.0714285714286,42.5,2019-10-04,appetizers
dbl captain morgan,3496,7.0,8.0,56.0,2019-10-04,rum
dbl jim beam,3530,7.0,6.0,42.0,2019-10-04,bourbon
shot crown royal,3529,6.0,4.0,24.0,2019-10-04,scotch/whiskey
7-up refill,3463,6.0,0.0,0.0,2019-10-04,nonalcoholic
vball beer of the week,3413,6.0,0.0,0.0,2019-10-04,special
dbl rail brandy,3448,6.0,4.6666666666667,28.0,2019-10-04,brandy
dbl absolut citron,3656,6.0,8.0,48.0,2019-10-04,vodka
shot peach schnapps,3575,6.0,2.0,12.0,2019-10-04,liqueur
iggy pop,2860,6.0,9.3333333333333,56.0,2019-10-04,sandwich
shrimp tacos,2874,6.0,6.5,39.0,2019-10-04,fish
breakfast burrito,3034,6.0,7.5,45.0,2019-10-04,breakfast
bottle budweiser,3115,6.0,4.5,27.0,2019-10-04,beer
bowl chili,2696,6.0,3.4166666666667,20.5,2019-10-04,side
house salad lg,2697,6.0,8.25,49.5,2019-10-04,salad
bottle corona,3117,6.0,4.5,27.0,2019-10-04,beer
coke,3154,6.0,1.5,9.0,2019-10-04,nonalcoholic
diet coke,3158,6.0,1.5,9.0,2019-10-04,nonalcoholic
shot of the week,3254,6.0,2.5,15.0,2019-10-04,special
lemonade,3170,5.0,0.9,4.5,2019-10-04,nonalcoholic
7-up,3147,5.0,1.5,7.5,2019-10-04,nonalcoholic
bottle pabst blue ribbon,3126,5.0,3.25,16.25,2019-10-04,beer
thai chicken wrap,2880,5.0,8.85,44.25,2019-10-04,sandwich
cup chili,2873,5.0,2.5,12.5,2019-10-04,side
rail whiskey,3340,5.0,3.5,17.5,2019-10-04,scotch/whiskey
pit lkft hazy rabbit,3359,5.0,15.0,75.0,2019-10-04,beer
shot rail tequila,3462,5.0,1.8,9.0,2019-10-04,tequila
diet coke - refill,3465,5.0,0.0,0.0,2019-10-04,nonalcoholic
shot rail whiskey,3460,5.0,3.0,15.0,2019-10-04,scotch/whiskey
shot rail vodka,3456,4.0,3.0,12.0,2019-10-04,vodka
shot rail gin,3454,4.0,3.0,12.0,2019-10-04,gin
shot hennessey,3450,4.0,5.0,20.0,2019-10-04,brandy
dbl makers mark,3534,4.0,8.0,32.0,2019-10-04,bourbon
dbl jameson,3538,4.0,8.0,32.0,2019-10-04,scotch/whiskey
dbl bacardi,3492,4.0,6.0,24.0,2019-10-04,vodka
vball moon man,3414,4.0,4.0,16.0,2019-10-04,special
dbl bulleit bourbon,3587,4.0,8.0,32.0,2019-10-04,bourbon
shot wild turkey 101,3616,4.0,3.0,12.0,2019-10-04,scotch/whiskey
chix caesar salad,2871,4.0,8.125,32.5,2019-10-04,salad
fancy tots,2883,4.0,5.0,20.0,2019-10-04,side
tracks scramble,3045,4.0,8.0,32.0,2019-10-04,breakfast
fish sandwich,2737,4.0,8.125,32.5,2019-10-04,fish
bottle lh milk stout,3119,4.0,6.0,24.0,2019-10-04,beer
can crispin 16oz,3128,4.0,6.0,24.0,2019-10-04,hard cider
coffee,3153,3.0,1.5,4.5,2019-10-04,nonalcoholic
bottle lkft fixed gear,3120,3.0,3.3333333333333,10.0,2019-10-04,beer
bottle spaten lager,3127,3.0,5.0,15.0,2019-10-04,beer
shirley temple,3182,3.0,1.75,5.25,2019-10-04,nonalcoholic
shot rumpleminz,3242,3.0,4.0,12.0,2019-10-04,rum
shot jager bomb,3274,3.0,5.0,15.0,2019-10-04,liqueur
shot lemon drop,3276,3.0,4.0,12.0,2019-10-04,specialty shots
titos,3307,3.0,5.0,15.0,2019-10-04,vodka
dbl of the week,3251,3.0,5.0,15.0,2019-10-04,special
breakfast burger,3033,3.0,8.5,25.5,2019-10-04,breakfast
side mayo,2849,3.0,0.25,0.75,2019-10-04,side
shot smirnoff,3647,3.0,3.0,9.0,2019-10-04,vodka
shot southern comfort,3597,3.0,0.0,0.0,2019-10-04,scotch/whiskey
dbl glenlivet 12yr,3603,3.0,11.0,33.0,2019-10-04,scotch/whiskey
shot ketel one,3659,3.0,2.6666666666667,8.0,2019-10-04,vodka
shot skyy ginger,3673,3.0,3.0,9.0,2019-10-04,vodka
can apple press,3695,3.0,5.0,15.0,2019-10-04,hard seltzer
skyy watermelon bomb,3374,3.0,1.3333333333333,4.0,2019-10-04,vodka
rail gin,3341,3.0,3.5,10.5,2019-10-04,gin
dbl cazadores blanco,3480,3.0,7.0,21.0,2019-10-04,tequila
dbl meyers dark,3504,3.0,6.0,18.0,2019-10-04,rum
pit abita wrought iron,3364,3.0,10.0,30.0,2019-10-04,beer
seltzer - refill,3469,2.0,0.0,0.0,2019-10-04,nonalcoholic
shot jose cuervo,3475,2.0,3.0,6.0,2019-10-04,tequila
shot patron xo,3477,2.0,4.0,8.0,2019-10-04,tequila
shot jack daniels,3527,2.0,2.0,4.0,2019-10-04,scotch/whiskey
